adm0_name,adm1_name,adm1_namechanged,adm1_code,adm1_pcod3,adm2_name,adm2_namechanged,adm2_code,adm2_pcod3,adm0_code,adm0_pcod3
Nigeria,Osun,Osun,2234,NGA030,Ede North,Ede North,191206,NGA030007,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Ido,Ido,191207,NGA031014,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Atakumosa West,Atakumosa West,191208,NGA030004,182,NGA
Nigeria,Ekiti,Ekiti,65702,NGA013,Gboyin,Gboyin,191209,NGA013002,182,NGA
Nigeria,Benue,Benue,2215,NGA007,Tarka,Tarka,191210,NGA007020,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Ede South,Ede South,191211,NGA030008,182,NGA
Nigeria,Taraba,Taraba,2239,NGA035,Kurmi,Kurmi,191212,NGA035009,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Akinyele,Akinyele,191213,NGA031002,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Ilesha West,Ilesha West,191214,NGA030019,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Ilesha East,Ilesha East,191215,NGA030018,182,NGA
Nigeria,Kogi,Kogi,2228,NGA023,Ankpa,Ankpa,191216,NGA023003,182,NGA
Nigeria,Taraba,Taraba,2239,NGA035,Takum,Takum,191217,NGA035012,182,NGA
Nigeria,Benue,Benue,2215,NGA007,Oturkpo,Oturkpo,191218,NGA007019,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Lagelu,Lagelu,191219,NGA031020,182,NGA
Nigeria,Benue,Benue,2215,NGA007,Katsina-Ala,Katsina-Ala,191220,NGA007009,182,NGA
Nigeria,Benue,Benue,2215,NGA007,Gboko,Gboko,191221,NGA007005,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Atakumosa East,Atakumosa East,191222,NGA030003,182,NGA
Nigeria,Kogi,Kogi,2228,NGA023,Okene,Okene,191223,NGA023017,182,NGA
Nigeria,Ekiti,Ekiti,65702,NGA013,Emure,Emure,191224,NGA013007,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Akoko South East,Akoko South East,191225,NGA029003,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Ife Central,Ife Central,191226,NGA030011,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Ibarapa Central,Ibarapa Central,191227,NGA031011,182,NGA
Nigeria,Kogi,Kogi,2228,NGA023,Ogori/Mangongo,Ogori/Mangongo,191228,NGA023015,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Akoko South West,Akoko South West,191229,NGA029004,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Irewole,Irewole,191230,NGA030021,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Egbeda,Egbeda,191231,NGA031005,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Ife East,Ife East,191232,NGA030012,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Ibadan North,Ibadan North,191233,NGA031006,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Egbado North,Egbado North,191234,NGA028004,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Ibadan North West,Ibadan North West,191235,NGA031008,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Akure North,Akure North,191236,NGA029005,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Abeokuta North,Abeokuta North,191237,NGA028001,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Ibadan North East,Ibadan North East,191238,NGA031007,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Ose,Ose,191239,NGA029017,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Ile-Oluji-Okeigbo,Ile-Oluji-Okeigbo,191240,NGA029011,182,NGA
Nigeria,Taraba,Taraba,2239,NGA035,Sardauna,Sardauna,191241,NGA035011,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Ibadan South West,Ibadan South West,191242,NGA031010,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Ona-Ara,Ona-Ara,191243,NGA031026,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Ibadan South East,Ibadan South East,191244,NGA031009,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Akure South,Akure South,191245,NGA029006,182,NGA
Nigeria,Benue,Benue,2215,NGA007,Ohimini,Ohimini,191246,NGA007016,182,NGA
Nigeria,Oyo,Oyo,2235,NGA031,Oluyole,Oluyole,191247,NGA031025,182,NGA
Nigeria,Osun,Osun,2234,NGA030,Isokan,Isokan,191248,NGA030022,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Owo,Owo,191249,NGA029018,182,NGA
Nigeria,Taraba,Taraba,2239,NGA035,Ussa,Ussa,191250,NGA035013,182,NGA
Nigeria,Kogi,Kogi,2228,NGA023,Igalamela-Odolu,Igalamela-Odolu,191251,NGA023008,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Owan East,Owan East,191252,NGA012016,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Abeokuta South,Abeokuta South,191253,NGA028002,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Ondo East,Ondo East,191254,NGA029015,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Etsako West,Etsako West,191255,NGA012009,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Ondo West,Ondo West,191256,NGA029016,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Etsako Central,Etsako Central,191257,NGA012007,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Igbo-Eze North,Igbo-Eze North,191258,NGA014008,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Ewekoro,Ewekoro,191259,NGA028006,182,NGA
Nigeria,Kogi,Kogi,2228,NGA023,Idah,Idah,191260,NGA023007,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Remo North,Remo North,191262,NGA028019,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Owan West,Owan West,191263,NGA012017,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Igbo-Eze South,Igbo-Eze South,191264,NGA014009,182,NGA
Nigeria,Kogi,Kogi,2228,NGA023,Ibaji,Ibaji,191265,NGA023006,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Ikenne,Ikenne,191266,NGA028012,182,NGA
Nigeria,Benue,Benue,2215,NGA007,Oju,Oju,191267,NGA007017,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Egbado South,Egbado South,191268,NGA028005,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Shagamu,Shagamu,191269,NGA028020,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Udenu,Udenu,191270,NGA014015,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Ijebu North East,Ijebu North East,191271,NGA028010,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Odogbolu,Odogbolu,191272,NGA028017,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Ijebu ode,Ijebu ode,191273,NGA028011,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Ifo,Ifo,191274,NGA028007,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Isi-Uzo,Isi-Uzo,191275,NGA014010,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Ovia South West,Ovia South West,191276,NGA012015,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Ovia North East,Ovia North East,191277,NGA012014,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Ipokia,Ipokia,191278,NGA028014,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Esan Central,Esan Central,191279,NGA012003,182,NGA
Nigeria,Cross River,Cross River,2217,NGA009,Bekwara,Bekwara,191280,NGA009005,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Uhunmwonde,Uhunmwonde,191281,NGA012018,182,NGA
Nigeria,Ebonyi,Ebonyi,65701,NGA011,Ebonyi,Ebonyi,191282,NGA011004,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Ayamelum,Ayamelum,191283,NGA004007,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Ifako-Ijaye,Ifako-Ijaye,191284,NGA025010,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Alimosho,Alimosho,191285,NGA025003,182,NGA
Nigeria,Cross River,Cross River,2217,NGA009,Ogoja,Ogoja,191286,NGA009016,182,NGA
Nigeria,Cross River,Cross River,2217,NGA009,Ogoja,Ogoja,191286,NGA009016,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Agege,Agege,191287,NGA025001,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Ikeja,Ikeja,191288,NGA025011,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Igueben,Igueben,191289,NGA012010,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Ilaje,Ilaje,191290,NGA029010,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Kosofe,Kosofe,191291,NGA025013,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Enugu East,Enugu East,191292,NGA014003,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Lagos Island,Lagos Island,191293,NGA025014,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Nkanu East,Nkanu East,191294,NGA014011,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Oshodi-Isolo,Oshodi-Isolo,191295,NGA025018,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Shomolu,Shomolu,191296,NGA025019,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Mushin,Mushin,191297,NGA025016,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Ojo,Ojo,191298,NGA025017,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Lagos Mainland,Lagos Mainland,191299,NGA025015,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Amuwo-Odofin,Amuwo-Odofin,191300,NGA025004,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Oshimili North,Oshimili North,191301,NGA010014,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Enugu North,Enugu North,191302,NGA014004,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Ajeromi-Ifelodun,Ajeromi-Ifelodun,191303,NGA025002,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Anambra East,Anambra East,191304,NGA004002,182,NGA
Nigeria,Ondo,Ondo,65706,NGA029,Ese-Odo,Ese-Odo,191305,NGA029007,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Enugu South,Enugu South,191306,NGA014005,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Nkanu West,Nkanu West,191307,NGA014012,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Egor,Egor,191308,NGA012002,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Ikpoba-Okha,Ikpoba-Okha,191309,NGA012011,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Orhionmwon,Orhionmwon,191310,NGA012013,182,NGA
Nigeria,Cross River,Cross River,2217,NGA009,Ikom,Ikom,191311,NGA009011,182,NGA
Nigeria,Ebonyi,Ebonyi,65701,NGA011,Ezza North,Ezza North,191312,NGA011005,182,NGA
Nigeria,Edo,Edo,2219,NGA012,Oredo,Oredo,191313,NGA012012,182,NGA
Nigeria,Ebonyi,Ebonyi,65701,NGA011,Abakaliki,Abakaliki,191314,NGA011001,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Awgu,Awgu,191315,NGA014002,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Oyi,Oyi,191316,NGA004021,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Dunukofia,Dunukofia,191317,NGA004008,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Oshimili South,Oshimili South,191318,NGA010015,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Njikoka,Njikoka,191319,NGA004013,182,NGA
Nigeria,Ebonyi,Ebonyi,65701,NGA011,Ezza South,Ezza South,191320,NGA011006,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Idemili North,Idemili North,191321,NGA004010,182,NGA
Nigeria,Enugu,Enugu,65703,NGA014,Aninri,Aninri,191322,NGA014001,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Onitsha North,Onitsha North,191323,NGA004017,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Warri North,Warri North,191324,NGA010023,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Onitsha South,Onitsha South,191325,NGA004018,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Idemili South,Idemili South,191326,NGA004011,182,NGA
Nigeria,Ebonyi,Ebonyi,65701,NGA011,Ohaozara,Ohaozara,191327,NGA011011,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Ekwusigo,Ekwusigo,191328,NGA004009,182,NGA
Nigeria,Anambra,Anambra,2213,NGA004,Nnewi North,Nnewi North,191329,NGA004014,182,NGA
Nigeria,Cross River,Cross River,2217,NGA009,Etung,Etung,191330,NGA009010,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Umu-Neochi,Umu-Neochi,191331,NGA001017,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Ndokwa West,Ndokwa West,191332,NGA010012,182,NGA
Nigeria,Ebonyi,Ebonyi,65701,NGA011,Ivo,Ivo,191333,NGA011009,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Ukwuani,Ukwuani,191334,NGA010021,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Okigwe,Okigwe,191335,NGA017019,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Isuikwato,Isuikwato,191336,NGA001008,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Unuimo,Unuimo,191337,NGA017027,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Oru West,Oru West,191338,NGA017023,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Warri South West,Warri South West,191339,NGA010025,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Warri South,Warri South,191340,NGA010024,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Okpe,Okpe,191341,NGA010013,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Oru East,Oru East,191342,NGA017022,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Ughelli North,Ughelli North,191343,NGA010019,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Nkwerre,Nkwerre,191344,NGA017014,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Njaba,Njaba,191345,NGA017013,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Nwangele,Nwangele,191346,NGA017015,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Isu,Isu,191347,NGA017010,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Umuahia North,Umuahia North,191348,NGA001015,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Uvwie,Uvwie,191349,NGA010022,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Ughelli South,Ughelli South,191350,NGA010020,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Owerri West,Owerri West,191351,NGA017025,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Udu,Udu,191352,NGA010018,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Isoko South,Isoko South,191353,NGA010010,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Owerri North,Owerri North,191354,NGA017024,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Umuahia South,Umuahia South,191355,NGA001016,182,NGA
Nigeria,Imo,Imo,2222,NGA017,Owerri-Municipal,Owerri-Municipal,191356,NGA017026,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Isiala-Ngwa North,Isiala-Ngwa North,191358,NGA001006,182,NGA
Nigeria,Bayelsa,Bayelsa,65700,NGA006,Yenegoa,Yenegoa,191359,NGA006008,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Ibiono Ibom,Ibiono Ibom,191360,NGA003010,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Isiala-Ngwa South,Isiala-Ngwa South,191361,NGA001007,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Obot Akara,Obot Akara,191362,NGA003022,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Obi Nwa,Obi Nwa,191363,NGA001009,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Patani,Patani,191364,NGA010016,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Emohua,Emohua,191365,NGA033010,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Itu,Itu,191366,NGA003016,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Ikot Ekpene,Ikot Ekpene,191367,NGA003014,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Ikwerre,Ikwerre,191368,NGA033013,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Ahoada West,Ahoada West,191369,NGA033003,182,NGA
Nigeria,Bayelsa,Bayelsa,65700,NGA006,Kolokuma/Opokuma,Kolokuma/Opokuma,191370,NGA006003,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Ahoada East,Ahoada East,191371,NGA033002,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Etche,Etche,191372,NGA033011,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Omumma,Omumma,191373,NGA033019,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Aba North,Aba North,191374,NGA001001,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Aba South,Aba South,191375,NGA001002,182,NGA
Nigeria,Cross River,Cross River,2217,NGA009,Akpabuyo,Akpabuyo,191376,NGA009003,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Uyo,Uyo,191377,NGA003031,182,NGA
Nigeria,Cross River,Cross River,2217,NGA009,Calabar-Municipal,Calabar-Municipal,191378,NGA009009,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Ika,Ika,191379,NGA003011,182,NGA
Nigeria,Abia,Abia,65698,NGA001,Ugwunagbo,Ugwunagbo,191380,NGA001012,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Etim Ekpo,Etim Ekpo,191381,NGA003006,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Ibesikpo Asutan,Ibesikpo Asutan,191382,NGA003009,182,NGA
Nigeria,Bayelsa,Bayelsa,65700,NGA006,Ogbia,Ogbia,191383,NGA006005,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Oyigbo,Oyigbo,191384,NGA033021,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Nsit Atai,Nsit Atai,191385,NGA003019,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Degema,Degema,191386,NGA033008,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Eleme,Eleme,191387,NGA033009,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Khana,Khana,191388,NGA033014,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Port-Harcourt,Port-Harcourt,191389,NGA033022,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Tai,Tai,191390,NGA033023,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Udung Uko,Udung Uko,191391,NGA003027,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Okrika,Okrika,191392,NGA033018,182,NGA
Nigeria,Bayelsa,Bayelsa,65700,NGA006,Brass,Brass,191393,NGA006001,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Akuku Toru,Akuku Toru,191394,NGA033004,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Ogu/Bolo,Ogu/Bolo,191395,NGA033017,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Ikot Abasi,Ikot Abasi,191396,NGA003013,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Esit Eket,Esit Eket,191397,NGA003004,182,NGA
Nigeria,Bayelsa,Bayelsa,65700,NGA006,Nembe,Nembe,191398,NGA006004,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Bonny,Bonny,191399,NGA033007,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Andoni,Andoni,191400,NGA033005,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Opobo/Nkoro,Opobo/Nkoro,191401,NGA033020,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Ibeno,Ibeno,191402,NGA003008,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Eastern Obolo,Eastern Obolo,191403,NGA003002,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Imeko-Afon,Imeko-Afon,191404,NGA028013,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Marte,Marte,191406,NGA008022,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Mobbar,Mobbar,191407,NGA008023,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Isa,Isa,191408,NGA034009,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Gudu,Gudu,191409,NGA034007,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Maigatari,Maigatari,191410,NGA018020,182,NGA
Nigeria,Kwara,Kwara,2229,NGA024,Edu,Edu,191411,NGA024003,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Sule-Tankarkar,Sule-Tankarkar,191412,NGA018025,182,NGA
Nigeria,Ekiti,Ekiti,65702,NGA013,Ise/Orun,Ise/Orun,191413,NGA013014,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Edati,Edati,191414,NGA027007,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Kagarko,Kagarko,191415,NGA019011,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Apapa,Apapa,191416,NGA025005,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Bomadi,Bomadi,191418,NGA010003,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Wasagu/Danko,Wasagu/Danko,191419,NGA022019,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Ethiope East,Ethiope East,191420,NGA010005,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Isoko North,Isoko North,191421,NGA010009,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Lavun,Lavun,191422,NGA027013,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Bade,Bade,191423,NGA036001,182,NGA
Nigeria,Zamfara,Zamfara,65710,NGA037,Maru,Maru,191424,NGA037010,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Oron,Oron,191425,NGA003025,182,NGA
